DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
71397,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25339,GUTIERREZ,25339000,EL TRAPICHE,EN OPERACI�N,"4,22717000","-73,99169000",2019-12-13,2021-09-12,2020-07-31,2020-12-31,132,"167,94",1024,9216,"27007797,00"
71401,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25386,LA MESA,25386001,LA ESPERANZA,EN OPERACI�N,"4,65444000","-74,46222000",2019-12-13,2021-09-12,2020-07-31,2020-12-31,186,"96,23",1024,9216,"27007797,00"
71210,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19364,JAMBALO,19364001,LA MARIA - EL TRAPICHE,EN OPERACI�N,"2,91111000","-76,33917000",2019-12-05,2021-09-04,2020-07-31,2020-12-31,372,"157,09",1024,9216,"27007797,00"
71206,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19355,INZA,19355009,TURMIN�,EN OPERACI�N,"2,50139000","-76,02139000",2019-12-03,2021-09-02,2020-07-31,2020-12-31,1196,"370,31",1024,9216,"27007797,00"
71144,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15755,SOCOTA,15755000,LOS MORTI�OS,EN OPERACI�N,"6,06250000","-72,57472000",2019-12-12,2021-09-11,2020-10-31,2020-12-31,526,"87,93",1,9,"27007800,00"
71030,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05310,GOMEZ PLATA,5310000,VEREDA EL CERRO,EN OPERACI�N,"6,70722000","-75,18028000",2019-12-09,2021-09-08,2020-07-31,2020-12-31,142,"235,06",1024,9216,"27007797,00"
72509,EMTEL,891502163-1,27,CHOCO,27800,UNGUIA,27800008,MARRIAGA,INSTALADA,"8,10722000","-76,95722000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71411,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70508,OVEJAS,70508002,CANUTAL,EN OPERACI�N,"9,64833000","-75,28389000",2019-11-27,2021-08-26,2020-07-31,2020-12-31,228,"72,41",1024,9216,"27007797,00"
71053,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,13244000,LOMA CENTRAL,EN OPERACI�N,"9,76000000","-75,27917000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,274,"312,78",1024,9216,"27007797,00"
72000,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05079,BARBOSA,5079017,VEREDA EL TABLAZO,EN OPERACI�N,"6,41917000","-75,41306000",2019-12-05,2021-09-04,2020-10-31,2020-12-31,334,"72,86",1,9,"27007800,00"
71119,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15507,OTANCHE,15507000,VEREDA CARTAGENA,EN OPERACI�N,"5,81889000","-74,19278000",2019-12-07,2021-09-06,2020-10-31,2020-12-31,29,"149,01",1,9,"27007800,00"
71706,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68575,PUERTO WILCHES,68575013,PATURIA,EN OPERACI�N,"7,32889000","-73,83972000",2019-12-06,2021-09-05,2020-10-31,2020-12-31,681,"278,18",1,9,"27007800,00"
72079,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13222,CLEMENCIA,13222002,EL PI�IQUE,POR INSTALAR,"10,53861111","-75,26055556",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
72537,EMTEL,891502163-1,44,LA GUAJIRA,44090,DIBULLA,44090003,MINGUEO,INSTALADA,"11,21717000","-73,39764000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
72364,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25322,GUASCA,25322004,EL SALITRE,EN OPERACI�N,"4,81944444","-73,93444444",2020-08-11,1900-01-01,2020-10-31,2020-12-31,292,"221,83",1,9,"27007800,00"
72020,RED DE INGENIERIA S.A.S.,804012847-1,63,QUINDIO,63272,FILANDIA,63272002,CORREGIMIENTO LA INDIA,EN OPERACI�N,"4,70611000","-75,70750000",2020-01-25,2021-10-24,2020-07-31,2020-12-31,250,"212,13",1024,9216,"27007797,00"
71390,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25258,EL PE�ON,25258000,VEREDA GUAYABAL,EN OPERACI�N,"5,30139000","-74,33306000",2019-12-14,2021-09-13,2020-10-31,2020-12-31,261,"87,53",1,9,"27007800,00"
71943,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76243,EL AGUILA,76243035,VEREDA LA TRIBUNA,EN OPERACI�N,"4,84444000","-76,11333000",2019-12-09,2021-09-08,2020-10-31,2020-12-31,887,"214,77",1,9,"27007800,00"
71427,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25823,TOPAIPI,25823000,SUARAZ,EN OPERACI�N,"5,38500000","-74,25778000",2019-12-14,2021-09-13,2020-07-31,2020-12-31,153,"80,48",1024,9216,"27007797,00"
71109,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15368,JERICO,15368000,ASERRADERO,EN OPERACI�N,"6,13111000","-72,52389000",2019-12-11,2021-09-10,2020-10-31,2020-12-31,142,"103,58",1,9,"27007800,00"
72442,EMTEL,891502163-1,19,CAUCA,19418,LOPEZ,19418001,AGUA CLARA (GOLONDRO),INSTALADA,"2,97813000","-77,19167000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71988,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76834,TULUA,76834008,LA DIADEMA,EN OPERACI�N,"3,93000000","-75,93861000",2019-12-09,2021-09-08,2020-07-31,2020-12-31,607,"418,50",1024,9216,"27007797,00"
71574,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54003,ABREGO,54003000,MATA DE FIQUE,EN OPERACI�N,"8,09278000","-73,27861000",2019-12-07,2021-09-06,2020-10-31,2020-12-31,866,"281,61",1,9,"27007800,00"
71015,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05093,BETULIA,5093000,VEREDA CUCHILLON,EN OPERACI�N,"6,12444000","-75,93639000",2019-12-07,2021-09-06,2020-07-31,2020-12-31,1182,"472,55",1024,9216,"27007797,00"
71908,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73678,SAN LUIS,73678000,SAN LUIS,EN OPERACI�N,"4,02361111","-75,14888889",2019-12-02,2021-09-01,2020-10-31,2020-12-31,55,"38,43",1,9,"27007800,00"
71549,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001000,SANTA ISABEL,EN OPERACI�N,"1,14139000","-77,21639000",2019-12-18,2021-09-17,2020-10-31,2020-12-31,473,"212,07",1,9,"27007800,00"
71603,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54001,CUCUTA,54001000,NUEVO PORVENIR,EN OPERACI�N,"7,36417000","-72,66917000",2019-12-08,2021-09-07,2020-10-31,2020-12-31,86,"200,84",1,9,"27007800,00"
71387,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25183,CHOCONTA,25183000,TILATA ALTO,EN OPERACI�N,"5,13556000","-72,45333000",2019-12-14,2021-09-13,2020-10-31,2020-12-31,801,"288,69",1,9,"27007800,00"
72332,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76100,BOLIVAR,76100008,NARANJAL,POR INSTALAR,"4,35777778","-76,35416667",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
72012,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25200,COGUA,2520000,EL ALTICO,EN OPERACI�N,"5,07056000","-73,97000000",2019-12-15,2021-09-14,2020-07-31,2020-12-31,44,"131,54",1024,9216,"27007797,00"
71367,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23855,VALENCIA,23855017,SAN RAFAEL,EN OPERACI�N,"8,16028000","-76,24667000",2019-12-31,2021-09-29,2020-10-31,2020-12-31,369,"151,54",1,9,"27007800,00"
72396,EMTEL,891502163-1,81,ARAUCA,81300,FORTUL,81300000,VDA VILLANUEVA,INSTALADA,"6,87333300","-71,67555000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71433,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25839,UBALA,25839006,LA PLAYA,EN OPERACI�N,"4,80767000","-73,49042000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,305,"302,01",1024,9216,"27007797,00"
71606,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54743,SILOS,54743001,CORREGIMIENTO BABEGA,EN OPERACI�N,"7,18222000","-72,71083000",2019-12-07,2021-09-06,2020-10-31,2020-12-31,83,"134,86",1,9,"27007800,00"
71350,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23570,PUEBLO NUEVO,23570024,CORREGIMIENTO LOS LIMONES,EN OPERACI�N,"8,50556000","-75,37778000",2019-12-02,2021-09-01,2020-07-31,2020-12-31,369,"206,08",1024,9216,"27007797,00"
71521,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47001,SANTA MARTA,47001000,VEREDA BELLAVISTA,EN OPERACI�N,"11,09417000","-74,08111000",2019-11-24,2021-08-23,2020-07-31,2020-12-31,181,"241,49",1024,9216,"27007797,00"
71695,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68444,MATANZA,68444000,VEREDA EL AVENTINO,EN OPERACI�N,"7,29972000","-73,09778000",2019-12-11,2021-09-10,2020-07-31,2020-12-31,592,"206,89",1024,9216,"27007797,00"
71103,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15293,GACHANTIVA,15293000,SAAVEDRA DE RONCANCIOS,EN OPERACI�N,"5,69889000","-73,53611000",2019-12-26,2021-09-25,2020-07-31,2020-12-31,15,"50,92",1024,9216,"27007797,00"
72271,RED DE INGENIERIA S.A.S.,804012847-1,66,RISARALDA,66440,MARSELLA,66440000,LA NUVIA,EN OPERACI�N,"4,91139000","-75,76389000",2020-08-12,1900-01-01,2020-10-31,2020-12-31,417,"481,43",1,9,"27007800,00"
72366,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50006,ACACIAS,50006000,VEREDA MANZANARES,POR INSTALAR,"4,13972000","-73,80639000",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
72446,EMTEL,891502163-1,19,CAUCA,19533,PIAMONTE,19533003,MIRAFLOR,INSTALADA,"1,02616000","-76,43850000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
72473,EMTEL,891502163-1,27,CHOCO,27205,CONDOTO,27205000,CONDOTO,INSTALADA,"5,09000000","-76,65000000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71856,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73461,MURILLO,73461000,VEREDA CANAAN,EN OPERACI�N,"4,80611000","-75,16750000",2019-12-01,2021-08-31,2020-10-31,2020-12-31,222,"113,23",1,9,"27007800,00"
71757,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70235,GALERAS,70235002,SAN ANDR�S,EN OPERACI�N,"9,10611000","-74,95083000",2019-12-03,2021-09-02,2020-10-31,2020-12-31,734,"324,82",1,9,"27007800,00"
72181,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25486,NEMOCON,25486005,CHECUA,POR INSTALAR,"5,13277778","-73,87416667",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71092,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15183,CHITA,15183000,EL MORTI�AL,EN OPERACI�N,"6,21194000","-72,48278000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,113,"41,88",1024,9216,"27007797,00"
72434,EMTEL,891502163-1,18,CAQUETA,18001,FLORENCIA,18001024,PUERTO ARANGO,INSTALADA,"1,53111100","-75,52528000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71917,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73854,VALLE DE SAN JUAN,73854000,VEREDA BUENAVISTA ALEGRIA,EN OPERACI�N,"4,26139000","-75,17222000",2020-01-31,2021-10-30,2020-10-31,2020-12-31,22,"60,14",1,9,"27007800,00"
71065,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13442,MARIA LA BAJA,13442001,CORREA,EN OPERACI�N,"9,92944000","-75,30833000",2019-12-09,2021-09-08,2020-10-31,2020-12-31,720,"187,96",1,9,"27007800,00"
71974,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76616,RIOFRIO,76616007,VEREDA COROZAL,EN OPERACI�N,"4,13583000","-76,34278000",2019-12-16,2021-09-15,2020-07-31,2020-12-31,7,"12,71",1024,9216,"27007797,00"
71494,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41770,SUAZA,41770006,PICUNA,EN OPERACI�N,"1,91983000","-75,84345000",2019-12-02,2021-09-01,2020-07-31,2020-12-31,906,"307,14",1024,9216,"27007797,00"
72304,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70400,LA UNION,70400000,VEREDA EL PAISAJE,EN OPERACI�N,"8,80694444","-75,34472222",2020-08-10,1900-01-01,2020-10-31,2020-12-31,547,"115,72",1,9,"27007800,00"
72188,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25878,VIOTA,25878000,BRASIL,POR INSTALAR,"4,40222222","-74,48888889",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71193,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19110,BUENOS AIRES,19110016,SAN FRANCISCO,EN OPERACI�N,"2,93666000","-76,60194000",2020-03-29,2021-12-28,2020-10-31,2020-12-31,567,"242,64",1,9,"27007800,00"
71431,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25839,UBALA,25839005,CORREGIMIENTO SANTA ROSA,EN OPERACI�N,"4,84833000","-73,39333000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,580,"207,69",1024,9216,"27007797,00"
71294,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20710,SAN ALBERTO,20710008,PUERTO CARRE�O,EN OPERACI�N,"7,71028000","-73,43222000",2019-12-14,2021-09-13,2020-10-31,2020-12-31,214,"136,49",1,9,"27007800,00"
71177,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17442,MARMATO,17442005,VEREDA LA MIEL,EN OPERACI�N,"5,50000000","-75,60944000",2019-12-13,2021-09-12,2020-07-31,2020-12-31,438,"296,52",1024,9216,"27007797,00"
72002,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05665,SAN PEDRO DE URABA,5665000,VEREDA SAN JUANCITO MEDIO,EN OPERACI�N,"8,39694000","-76,31722000",2019-12-02,2021-09-01,2020-07-31,2020-12-31,532,"308,80",1024,9216,"27007797,00"
72069,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05237,DON MATIAS,5137237,LAS ANIMAS,POR INSTALAR,"6,45361111","-75,44055556",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
72621,EMTEL,891502163-1,99,VICHADA,99773,CUMARIBO,99773005,CHUPAVE,INSTALADA,"4,06662000","-70,22183000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
72496,EMTEL,891502163-1,27,CHOCO,27150,CARMEN DEL DARIEN,27150003,LA GRANDE,INSTALADA,"7,02722200","-76,87305000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71735,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68720,SANTA HELENA DEL OPON,68720000,CORREGIMIENTO DE CACHIPAY,EN OPERACI�N,"6,29722000","-73,65000000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,285,"190,25",1024,9216,"27007797,00"
72022,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68081,BARRANCABERMEJA,68081009,LOS LAURELES,EN OPERACI�N,"7,01806000","-73,80583000",2019-12-05,2021-09-04,2020-07-31,2020-12-31,179,"208,07",1024,9216,"27007797,00"
71596,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54377,LABATECA,54377001,LA CUCHILLA,EN OPERACI�N,"8,17194000","-73,25417000",2019-12-07,2021-09-06,2020-10-31,2020-12-31,255,"68,72",1,9,"27007800,00"
71679,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68406,LEBRIJA,68406000,CORREGIMIENTO URIBE URIBE,EN OPERACI�N,"7,18667000","-73,31083000",2019-12-07,2021-09-06,2020-10-31,2020-12-31,771,"110,83",1,9,"27007800,00"
72605,EMTEL,891502163-1,99,VICHADA,99773,CUMARIBO,99773000,COMUNIDAD CUMARAL GUAVIARE,INSTALADA,"3,34946500","-70,17757000",1900-01-01,1900-01-01,2020-10-31,2020-12-31,,,3,10,"99692140,00"
71399,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25368,JERUSALEN,25368000,EL ROBLE,EN OPERACI�N,"4,63778000","-74,58889000",2019-12-09,2021-09-08,2020-07-31,2020-12-31,228,"245,33",1024,9216,"27007797,00"
71438,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25867,VIANI,25867000,CONTADOR,EN OPERACI�N,"4,82601000","-74,57301000",2019-12-11,2021-09-10,2020-07-31,2020-12-31,286,"105,36",1024,9216,"27007797,00"
71963,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76403,LA VICTORIA,76403005,RIVERALTA,EN OPERACI�N,"4,51806000","-75,91778000",2019-12-26,2021-09-25,2020-07-31,2020-12-31,317,"166,19",1024,9216,"27007797,00"
71914,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73854,VALLE DE SAN JUAN,73854002,BUENAVISTA BAJA,EN OPERACI�N,"4,16444000","-75,14778000",2019-12-02,2021-09-01,2020-10-31,2020-12-31,52,"17,96",1,9,"27007800,00"
71936,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76233,DAGUA,76233007,VEREDA EL JORDAN,EN OPERACI�N,"3,51417000","-76,67556000",2019-12-19,2021-09-18,2020-07-31,2020-12-31,378,"184,19",1024,9216,"27007797,00"
71120,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15514,PAEZ,15514001,LA URURIA,EN OPERACI�N,"5,03944000","-73,00500000",2019-12-08,2021-09-07,2020-07-31,2020-12-31,483,"125,86",1024,9216,"27007797,00"
71080,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15097,BOAVITA,15097002,SAN FRANCISCO,EN OPERACI�N,"6,39557000","-72,61575000",2019-12-08,2021-09-07,2020-10-31,2020-12-31,43,"27,85",1,9,"27007800,00"
71440,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25878,VIOTA,25878000,BRASIL,EN OPERACI�N,"4,40222222","-74,48888889",2019-12-07,2021-09-06,2020-10-31,2020-12-31,288,"75,01",1,9,"27007800,00"
71207,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19355,INZA,19355000,CORREGIMIENTO GUANACAS,EN OPERACI�N,"2,62944000","-76,06888000",2019-12-03,2021-09-02,2020-10-31,2020-12-31,651,"201,68",1,9,"27007800,00"
71593,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54261,EL ZULIA,54261000,LA ANGELITA,EN OPERACI�N,"8,15917000","-72,61389000",2019-12-02,2021-09-01,2020-07-31,2020-12-31,309,"281,10",1024,9216,"27007797,00"
71322,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162024,CORREGIMIENTO TRES MARIA,EN OPERACI�N,"8,86194444","-75,81777778",2020-01-28,2021-10-27,2020-07-31,2020-12-31,790,"142,77",1024,9216,"27007797,00"
71264,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20032,ASTREA,20032000,VDA LA PUERTA,EN OPERACI�N,"9,57194444","-73,92638889",2019-11-28,2021-08-27,2020-10-31,2020-12-31,1274,"313,60",1,9,"27007800,00"
71393,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25297,GACHETA,25297008,MUCHINDOTE,EN OPERACI�N,"4,84830000","-73,57341000",2020-01-25,2021-10-24,2020-10-31,2020-12-31,78,"245,99",1,9,"27007800,00"
71801,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73030,AMBALEMA,73030002,CHORRILLO,EN OPERACI�N,"4,84167000","-74,80278000",2019-11-27,2021-08-26,2020-07-31,2020-12-31,6,"150,63",1024,9216,"27007797,00"
71073,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,13655002,CORREGIMIENTO DE BERMUDEZ,EN OPERACI�N,"8,19111000","-74,79000000",2019-12-01,2021-08-31,2020-07-31,2020-12-31,754,"316,26",1024,9216,"27007797,00"
71397,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25339,GUTIERREZ,25339000,EL TRAPICHE,EN OPERACI�N,"4,22717000","-73,99169000",2019-12-13,2021-09-12,2020-10-31,2020-12-31,156,"149,08",1,9,"27007800,00"
71105,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15317,GUACAMAYAS,15317000,EL CHIVECHE,EN OPERACI�N,"6,44278000","-72,48833000",2019-12-09,2021-09-08,2020-10-31,2020-12-31,119,"31,68",1,9,"27007800,00"
72210,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47053,ARACATACA,47053000,VEREDA EL TIGRE,EN OPERACI�N,"10,64277778","-74,24250000",2020-08-21,1900-01-01,2020-10-31,2020-12-31,172,"262,99",1,9,"27007800,00"
72160,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417000,CORREG LOS GOMEZ,POR INSTALAR,"9,05250000","-75,84888889",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71363,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23855,VALENCIA,23855000,CORREGIMIENTO LAS NUBES,EN OPERACI�N,"8,38556000","-76,16694000",2019-12-05,2021-09-04,2020-10-31,2020-12-31,925,"200,80",1,9,"27007800,00"
71710,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68615,RIONEGRO,68615000,CORREGIMIENTO DE GALAPAGOS,EN OPERACI�N,"7,31472000","-73,17833000",2019-12-10,2021-09-09,2020-07-31,2020-12-31,105,"409,05",1024,9216,"27007797,00"
71042,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13062,ARROYOHONDO,13062002,MONROY,EN OPERACI�N,"10,16762000","-75,10884000",2019-12-14,2021-09-13,2020-07-31,2020-12-31,1170,"595,40",1024,9216,"27007797,00"
71396,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25324,GUATAQUI,25324002,LAS ISLAS,EN OPERACI�N,"4,46681000","-74,79863000",2019-12-09,2021-09-08,2020-10-31,2020-12-31,215,"445,04",1,9,"27007800,00"
72365,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47245,EL BANCO,47245006,CORREGIMIENTO MENCHIQUEJO,EN OPERACI�N,"9,18888889","-74,04277778",2020-08-19,1900-01-01,2020-10-31,2020-12-31,552,"196,93",1,9,"27007800,00"
71222,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19473,MORALES,19473009,SAN ROQUE,EN OPERACI�N,"2,74722000","-76,62610000",2020-03-30,2021-12-29,2020-07-31,2020-12-31,919,"405,43",1024,9216,"27007797,00"
72278,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68229,CURITI,68229000,VEREDA CUCHICUTE,POR INSTALAR,"6,56444444","-73,06111111",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71835,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73270,FALAN,73270000,VEREDA ALTO DEL ROMPE,EN OPERACI�N,"5,05571000","-75,01398000",2019-12-06,2021-09-05,2020-10-31,2020-12-31,123,"138,15",1,9,"27007800,00"
72211,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47053,ARACATACA,47053000,VEREDA EL TIGRE,POR INSTALAR,"10,64277778","-74,24250000",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71595,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54385,LA ESPERANZA,54385005,EL TROPEZ�N,EN OPERACI�N,"7,94722000","-72,60528000",2019-12-04,2021-09-03,2020-10-31,2020-12-31,577,"298,32",1,9,"27007800,00"
72270,RED DE INGENIERIA S.A.S.,804012847-1,66,RISARALDA,66440,MARSELLA,66440000,LA NUVIA,POR INSTALAR,"4,91139000","-75,76389000",1900-01-01,1900-01-01,2020-07-31,2020-12-31,0,",00",1024,9216,"27007797,00"
71915,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73854,VALLE DE SAN JUAN,73854001,LA MANGA,EN OPERACI�N,"4,21639000","-75,13750000",2019-12-03,2021-09-02,2020-10-31,2020-12-31,234,"63,33",1,9,"27007800,00"
71198,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19130,CAJIBIO,19130005,EL ROSARIO,EN OPERACI�N,"2,60638000","-76,74222000",2020-01-15,2021-10-14,2020-10-31,2020-12-31,893,"186,11",1,9,"27007800,00"
71872,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73504,ORTEGA,73504000,CHAPINERO,EN OPERACI�N,"3,48222000","-75,25944000",2019-12-02,2021-09-01,2020-07-31,2020-12-31,515,"63,95",1024,9216,"27007797,00"
71039,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05837,TURBO,5837012,PUEBLO BELLO,EN OPERACI�N,"8,20389000","-76,52667000",2019-12-02,2021-09-01,2020-10-31,2020-12-31,627,"156,11",1,9,"27007800,00"
71935,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76233,DAGUA,76233019,SAN BERNARDO,EN OPERACI�N,"3,48889000","-76,65111000",2019-12-19,2021-09-18,2020-10-31,2020-12-31,711,"266,99",1,9,"27007800,00"
71098,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15248,EL ESPINO,15248004,SANTA ANA,EN OPERACI�N,"6,52111000","-72,47527000",2020-01-28,2021-10-27,2020-10-31,2020-12-31,210,"19,36",1,9,"27007800,00"
72096,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15494,NUEVO COLON,15494000,EL UVO,EN OPERACI�N,"5,38166667","-73,43583333",2020-08-08,1900-01-01,2020-10-31,2020-12-31,189,"125,86",1,9,"27007800,00"
